zaal,naam,resultaat,hoeken
zaal_D,20190323_113342.jpg,True,"[array([[[2931,  164]],

       [[2903, 3563]],

       [[ 184, 3534]],

       [[ 144,  195]]], dtype=int32)]"
zaal_D,20190323_113404.jpg,True,"[array([[[ 138,  275]],

       [[3022,  305]],

       [[2980, 3720]],

       [[ 134, 3727]]], dtype=int32)]"
zaal_D,20190323_113528.jpg,True,"[array([[[ 295,  173]],

       [[2818,  179]],

       [[2821, 3724]],

       [[ 324, 3713]]], dtype=int32)]"
zaal_D,20190323_113603.jpg,True,"[array([[[ 654,  102]],

       [[3682,  119]],

       [[3644, 2771]],

       [[ 680, 2770]]], dtype=int32)]"
zaal_D,20190323_113624.jpg,True,"[array([[[3764,  150]],

       [[3753, 2863]],

       [[ 601, 2803]],

       [[ 547,  126]]], dtype=int32)]"
zaal_D,20190323_113724.jpg,True,"[array([[[3828,   17]],

       [[3804, 2915]],

       [[ 351, 2909]],

       [[ 326,   40]]], dtype=int32)]"
zaal_D,20190323_113753.jpg,True,"[array([[[2989,  299]],

       [[2931, 3483]],

       [[ 147, 3504]],

       [[ 124,  319]]], dtype=int32)]"
zaal_D,20190323_113825.jpg,True,"[array([[[ 205,  224]],

       [[2881,  232]],

       [[2871, 3514]],

       [[ 223, 3502]]], dtype=int32)]"
zaal_D,20190323_113850.jpg,True,"[array([[[ 409,   62]],

       [[3744,  113]],

       [[3785, 2894]],

       [[ 387, 2892]]], dtype=int32)]"
zaal_D,20190323_113929.jpg,True,"[array([[[ 493,  118]],

       [[3645,  126]],

       [[3661, 2849]],

       [[ 495, 2852]]], dtype=int32)]"
zaal_D,20190323_113949.jpg,True,"[array([[[ 484,  100]],

       [[3613,  149]],

       [[3664, 2952]],

       [[ 471, 2943]]], dtype=int32)]"
zaal_D,20190323_114017.jpg,True,"[array([[[ 108,  177]],

       [[2929,  258]],

       [[2891, 3644]],

       [[ 114, 3661]]], dtype=int32)]"
zaal_D,20190323_114047.jpg,True,"[array([[[2986,  239]],

       [[2963, 3531]],

       [[ 244, 3513]],

       [[ 210,  249]]], dtype=int32)]"
zaal_D,20190323_114112.jpg,True,"[array([[[ 669,  108]],

       [[3690,  117]],

       [[3661, 2698]],

       [[ 664, 2683]]], dtype=int32)]"
zaal_D,20190323_114140.jpg,True,"[array([[[ 407,  497]],

       [[2726,  505]],

       [[2711, 3194]],

       [[ 444, 3209]]], dtype=int32), array([[[ 115,  653]],

       [[2992,  952]],

       [[3019, 3489]],

       [[ 132, 3503]]], dtype=int32)]"
zaal_E,20190323_114440.jpg,True,"[array([[[ 435,  285]],

       [[3650,  336]],

       [[3595, 2517]],

       [[ 456, 2519]]], dtype=int32)]"
zaal_E,20190323_114457.jpg,True,"[array([[[ 257,  495]],

       [[2989,  506]],

       [[2932, 3214]],

       [[ 273, 3200]]], dtype=int32)]"
zaal_E,20190323_114514.jpg,True,"[array([[[ 649,  677]],

       [[2585,  689]],

       [[2557, 3335]],

       [[ 604, 3283]]], dtype=int32)]"
zaal_E,20190323_114539.jpg,True,"[array([[[ 408,   86]],

       [[3847,  143]],

       [[3823, 2916]],

       [[ 420, 2915]]], dtype=int32)]"
zaal_E,20190323_114600.jpg,True,"[array([[[ 301,  677]],

       [[2956,  704]],

       [[2953, 3364]],

       [[ 325, 3408]]], dtype=int32)]"
zaal_E,20190323_114646.jpg,True,"[array([[[ 175,  254]],

       [[2923,  274]],

       [[2921, 3326]],

       [[ 241, 3352]]], dtype=int32)]"
zaal_E,20190323_114705.jpg,True,"[array([[[ 172,  616]],

       [[2961,  646]],

       [[2941, 3445]],

       [[ 142, 3404]]], dtype=int32)]"
zaal_E,20190323_114757.jpg,True,"[array([[[2982,  414]],

       [[2975, 3283]],

       [[ 133, 3304]],

       [[  66,  428]]], dtype=int32)]"
zaal_E,20190323_114817.jpg,True,"[array([[[ 156,  265]],

       [[2872,  315]],

       [[2852, 3615]],

       [[ 204, 3638]]], dtype=int32)]"
zaal_E,20190323_114836.jpg,True,"[array([[[ 107,  212]],

       [[2992,  237]],

       [[2970, 3701]],

       [[ 156, 3684]]], dtype=int32)]"
zaal_E,20190323_115257.jpg,True,"[array([[[3700,  122]],

       [[3700, 2773]],

       [[ 443, 2765]],

       [[ 443,  147]]], dtype=int32)]"
zaal_E,20190323_115309.jpg,True,"[array([[[2965,  315]],

       [[2933, 3521]],

       [[ 211, 3566]],

       [[ 113,  352]]], dtype=int32)]"
zaal_E,20190323_115403.jpg,True,"[array([[[ 424,  108]],

       [[3788,  129]],

       [[3753, 2812]],

       [[ 465, 2959]]], dtype=int32)]"
zaal_E,20190323_115421.jpg,True,"[array([[[ 424,  126]],

       [[3701,  177]],

       [[3673, 2801]],

       [[ 485, 2916]]], dtype=int32)]"
zaal_E,20190323_115435.jpg,True,"[array([[[ 395,  146]],

       [[3851,  151]],

       [[3826, 2795]],

       [[ 479, 2868]]], dtype=int32)]"
zaal_E,20190323_115458.jpg,True,"[array([[[2969,  149]],

       [[2922, 3642]],

       [[ 247, 3663]],

       [[ 245,  155]]], dtype=int32)]"
zaal_E,20190323_115513.jpg,True,"[array([[[ 475,  193]],

       [[3723,  193]],

       [[3682, 2721]],

       [[ 562, 2733]]], dtype=int32)]"
zaal_E,20190323_115537.jpg,True,"[array([[[ 595,  163]],

       [[3681,  184]],

       [[3671, 2741]],

       [[ 617, 2762]]], dtype=int32)]"
zaal_F,20190323_115716.jpg,True,"[array([[[ 615,  119]],

       [[3601,  155]],

       [[3595, 2822]],

       [[ 613, 2816]]], dtype=int32)]"
zaal_F,20190323_115732.jpg,True,"[array([[[ 389,  161]],

       [[3851,  176]],

       [[3833, 2750]],

       [[ 415, 2773]]], dtype=int32)]"
zaal_F,20190323_115750.jpg,True,"[array([[[3713,  136]],

       [[3604, 2692]],

       [[ 672, 2644]],

       [[ 655,  124]]], dtype=int32)]"
zaal_F,20190323_115808.jpg,True,"[array([[[3805,  224]],

       [[3764, 2763]],

       [[ 412, 2771]],

       [[ 435,  213]]], dtype=int32)]"
zaal_F,20190323_115830.jpg,True,"[array([[[ 336,  238]],

       [[3952,  276]],

       [[3905, 2569]],

       [[ 344, 2572]]], dtype=int32)]"
zaal_F,20190323_115845.jpg,True,"[array([[[ 754,  174]],

       [[3724,  183]],

       [[3676, 2752]],

       [[ 745, 2723]]], dtype=int32)]"
zaal_F,20190323_115915.jpg,True,"[array([[[ 282,  293]],

       [[3894,  322]],

       [[3862, 2685]],

       [[ 266, 2675]]], dtype=int32)]"
zaal_F,20190323_115950.jpg,True,"[array([[[ 134,  136]],

       [[4004,  188]],

       [[4011, 2761]],

       [[ 143, 2762]]], dtype=int32)]"
zaal_F,20190323_120008.jpg,True,"[array([[[ 494,  265]],

       [[3808,  300]],

       [[3824, 2692]],

       [[ 572, 2673]]], dtype=int32)]"
zaal_F,20190323_120033.jpg,True,"[array([[[ 598,   90]],

       [[3756,  119]],

       [[3703, 2871]],

       [[ 651, 2874]]], dtype=int32)]"
zaal_F,20190323_120057.jpg,True,"[array([[[3913,  117]],

       [[3885, 2743]],

       [[ 294, 2751]],

       [[ 298,  107]]], dtype=int32)]"
zaal_F,20190323_120115.jpg,True,"[array([[[ 323,   74]],

       [[3894,   55]],

       [[3846, 2963]],

       [[ 334, 2973]]], dtype=int32)]"
zaal_G,20190323_120149.jpg,True,"[array([[[ 315,   54]],

       [[3808,   62]],

       [[3796, 3003]],

       [[ 343, 2970]]], dtype=int32)]"
zaal_G,20190323_120214.jpg,False,[]
zaal_G,20190323_120233.jpg,True,"[array([[[3071,  321]],

       [[2963, 3403]],

       [[ 195, 3394]],

       [[ 134,  335]]], dtype=int32)]"
zaal_G,20190323_120258.jpg,True,"[array([[[ 678,  138]],

       [[3772,  136]],

       [[3704, 2806]],

       [[ 668, 2788]]], dtype=int32)]"
zaal_G,20190323_120330.jpg,True,"[array([[[2870,  385]],

       [[2864, 3394]],

       [[ 337, 3381]],

       [[ 285,  417]]], dtype=int32)]"
zaal_G,20190323_120351.jpg,True,"[array([[[ 596,   61]],

       [[3624,   71]],

       [[3614, 2904]],

       [[ 628, 2922]]], dtype=int32)]"
zaal_G,20190323_120406.jpg,True,"[array([[[2971,  295]],

       [[2889, 3474]],

       [[ 363, 3443]],

       [[ 313,  337]]], dtype=int32)]"
zaal_G,20190323_120427.jpg,True,"[array([[[3854,  104]],

       [[3851, 2771]],

       [[ 493, 2772]],

       [[ 503,  112]]], dtype=int32)]"
zaal_G,20190323_120448.jpg,True,"[array([[[2962,  604]],

       [[2953, 3238]],

       [[ 131, 3223]],

       [[ 104,  615]]], dtype=int32)]"
zaal_G,20190323_120503.jpg,True,"[array([[[3639,  120]],

       [[3623, 2753]],

       [[ 376, 2770]],

       [[ 330,  120]]], dtype=int32)]"
zaal_G,20190323_120524.jpg,True,"[array([[[2969,  188]],

       [[2972, 3801]],

       [[ 305, 3843]],

       [[ 296,  195]]], dtype=int32)]"
zaal_H,20190323_120614.jpg,True,"[array([[[ 177,  170]],

       [[3013,  185]],

       [[2962, 3453]],

       [[ 163, 3394]]], dtype=int32)]"
zaal_H,20190323_120646.jpg,True,"[array([[[3892,  125]],

       [[3822, 2850]],

       [[ 474, 2814]],

       [[ 484,  127]]], dtype=int32)]"
zaal_H,20190323_120721.jpg,True,"[array([[[2967,   69]],

       [[2932, 3504]],

       [[ 233, 3565]],

       [[ 214,   95]]], dtype=int32)]"
zaal_H,20190323_120750.jpg,True,"[array([[[3941,  125]],

       [[3831, 2926]],

       [[ 303, 2849]],

       [[ 249,  149]]], dtype=int32)]"
zaal_H,20190323_120815.jpg,True,"[array([[[ 794,  209]],

       [[3451,  227]],

       [[3444, 2583]],

       [[ 846, 2681]]], dtype=int32)]"
zaal_I,20190323_121107.jpg,True,"[array([[[2324,  715]],

       [[2322, 3071]],

       [[ 741, 3106]],

       [[ 715,  713]]], dtype=int32)]"
zaal_I,20190323_121131.jpg,False,[]
zaal_I,20190323_121200.jpg,True,"[array([[[ 333,  163]],

       [[1950,  183]],

       [[1951, 1309]],

       [[ 335, 1300]]], dtype=int32), array([[[ 333, 1526]],

       [[1962, 1514]],

       [[1952, 2631]],

       [[ 350, 2648]]], dtype=int32), array([[[2175,  184]],

       [[3723,  214]],

       [[3714, 1298]],

       [[2169, 1309]]], dtype=int32), array([[[3725, 1526]],

       [[3705, 2607]],

       [[2166, 2622]],

       [[2184, 1517]]], dtype=int32)]"
zaal_I,20190323_121222.jpg,False,[]
zaal_II,IMG_20190323_111200.jpg,True,"[array([[[3219,  555]],

       [[3328, 2631]],

       [[ 913, 2631]],

       [[ 986,  584]]], dtype=int32)]"
zaal_II,IMG_20190323_111239.jpg,False,[]
zaal_II,IMG_20190323_111309.jpg,True,"[array([[[ 161,   42]],

       [[3827,  102]],

       [[4031, 3014]],

       [[   0, 2887]]], dtype=int32)]"
zaal_II,IMG_20190323_111336.jpg,True,"[array([[[ 825,  263]],

       [[3187,  265]],

       [[3248, 2691]],

       [[ 743, 2681]]], dtype=int32)]"
zaal_J,20190323_121308.jpg,True,"[array([[[2735,  423]],

       [[2746, 3584]],

       [[ 514, 3584]],

       [[ 492,  403]]], dtype=int32)]"
zaal_J,20190323_121436.jpg,True,"[array([[[3896,  314]],

       [[3854, 2753]],

       [[ 393, 2753]],

       [[ 382,  311]]], dtype=int32)]"
zaal_J,20190323_121605.jpg,True,"[array([[[ 511,  202]],

       [[3955,  232]],

       [[3925, 2602]],

       [[ 529, 2634]]], dtype=int32)]"
zaal_J,20190323_121630.jpg,True,"[array([[[ 856,  841]],

       [[2300,  898]],

       [[2234, 2737]],

       [[ 881, 2674]]], dtype=int32)]"
zaal_J,20190323_121646.jpg,True,"[array([[[2803,  341]],

       [[2813, 3655]],

       [[ 484, 3675]],

       [[ 441,  353]]], dtype=int32)]"
zaal_J,20190323_121704.jpg,True,"[array([[[3795,  110]],

       [[3745, 2756]],

       [[ 763, 2775]],

       [[ 723,   91]]], dtype=int32)]"
zaal_J,20190323_121730.jpg,True,"[array([[[2805,  938]],

       [[ 414,  721]],

       [[ 434, 3623]],

       [[2761, 3622]]])]"
zaal_J,20190323_121753.jpg,True,"[array([[[2252,  782]],

       [[2244, 2860]],

       [[ 858, 2874]],

       [[ 835,  805]]], dtype=int32)]"
zaal_J,20190323_121834.jpg,True,"[array([[[2642,  352]],

       [[2642, 3443]],

       [[ 484, 3453]],

       [[ 431,  363]]], dtype=int32)]"
zaal_J,20190323_121919.jpg,True,"[array([[[3032,  545]],

       [[3009, 2118]],

       [[1335, 2112]],

       [[1316,  544]]], dtype=int32)]"
zaal_K,20190323_122001.jpg,True,"[array([[[1130, 1169]],

       [[2051, 1172]],

       [[2029, 2522]],

       [[1175, 2521]]], dtype=int32)]"
zaal_K,20190323_122019.jpg,True,"[array([[[ 721,  143]],

       [[3354,  190]],

       [[3302, 2631]],

       [[ 725, 2642]]], dtype=int32)]"
zaal_K,20190323_122032.jpg,True,"[array([[[3832,  260]],

       [[3805, 2623]],

       [[ 443, 2622]],

       [[ 412,  251]]], dtype=int32)]"
zaal_K,20190323_122122.jpg,False,[]
zaal_K,20190323_122235.jpg,False,[]
zaal_K,20190323_122258.jpg,False,[]
zaal_K,20190323_122326.jpg,False,[]
zaal_K,20190323_122357.jpg,True,"[array([[[1811,  983]],

       [[1800, 1922]],

       [[1136, 1922]],

       [[1135,  985]]], dtype=int32), array([[[ 889,  972]],

       [[ 899, 1921]],

       [[ 233, 1922]],

       [[ 233,  985]]], dtype=int32), array([[[3897,  975]],

       [[3885, 1921]],

       [[3241, 1922]],

       [[3238,  973]]], dtype=int32)]"
zaal_L,20190323_122601.jpg,True,"[array([[[ 323,  255]],

       [[3714,  293]],

       [[3675, 2601]],

       [[ 334, 2603]]], dtype=int32)]"
zaal_L,20190323_122614.jpg,True,"[array([[[1902,  834]],

       [[1889, 2021]],

       [[ 193, 2020]],

       [[ 181,  813]]], dtype=int32), array([[[3922,  841]],

       [[3883, 2022]],

       [[2198, 2011]],

       [[2198,  831]]], dtype=int32)]"
zaal_L,20190323_122633.jpg,True,"[array([[[2663,  371]],

       [[2673, 3373]],

       [[ 564, 3392]],

       [[ 524,  394]]], dtype=int32)]"
zaal_L,20190323_122703.jpg,False,[]
zaal_L,20190323_122719.jpg,True,"[array([[[2141, 1143]],

       [[2162, 2692]],

       [[1041, 2716]],

       [[1012, 1167]]], dtype=int32)]"
zaal_L,20190323_122739.jpg,True,"[array([[[2150,  835]],

       [[2131, 2472]],

       [[1016, 2492]],

       [[ 972,  831]]], dtype=int32)]"
zaal_L,20190323_122756.jpg,False,[]
zaal_L,20190323_122825.jpg,True,"[array([[[ 522,  394]],

       [[3795,  392]],

       [[3785, 2651]],

       [[ 545, 2662]]], dtype=int32)]"
zaal_L,20190323_122914.jpg,True,"[array([[[ 413,  361]],

       [[2694,  405]],

       [[2675, 3555]],

       [[ 464, 3603]]], dtype=int32)]"
zaal_L,20190323_122937.jpg,True,"[array([[[ 462,  293]],

       [[3703,  303]],

       [[3695, 2532]],

       [[ 484, 2543]]], dtype=int32)]"
zaal_L,20190323_122950.jpg,False,[]
zaal_M,20190323_123139.jpg,True,"[array([[[ 529,  122]],

       [[3440,  126]],

       [[3423, 2756]],

       [[ 543, 2737]]], dtype=int32)]"
zaal_M,20190323_123155.jpg,True,"[array([[[3582,   33]],

       [[3593, 2976]],

       [[ 646, 3089]],

       [[ 501,   51]]], dtype=int32)]"
zaal_M,20190323_123208.jpg,True,"[array([[[3643,  115]],

       [[3614, 2904]],

       [[ 563, 2900]],

       [[ 561,  129]]], dtype=int32)]"
zaal_M,20190323_123223.jpg,True,"[array([[[3914,   88]],

       [[3874, 2974]],

       [[ 384, 3021]],

       [[ 336,  107]]], dtype=int32)]"
zaal_M,20190323_123249.jpg,True,"[array([[[3543,   34]],

       [[3495, 2693]],

       [[ 503, 2682]],

       [[ 445,   28]]], dtype=int32)]"
zaal_M,20190323_123303.jpg,True,"[array([[[3829,   81]],

       [[3803, 2846]],

       [[ 495, 2822]],

       [[ 496,   65]]], dtype=int32)]"
zaal_M,20190323_123315.jpg,True,"[array([[[3671,  208]],

       [[3633, 2706]],

       [[ 596, 2703]],

       [[ 616,  193]]], dtype=int32)]"
zaal_M,20190323_123401.jpg,True,"[array([[[ 768,   96]],

       [[3814,  141]],

       [[3834, 2843]],

       [[ 772, 2867]]], dtype=int32)]"
zaal_M,20190323_123455.jpg,True,"[array([[[ 432,   53]],

       [[3614,  110]],

       [[3612, 2914]],

       [[ 462, 2935]]], dtype=int32)]"
zaal_M,20190323_123528.jpg,True,"[array([[[ 491,   48]],

       [[3723,   54]],

       [[3664, 2891]],

       [[ 510, 2910]]], dtype=int32)]"
zaal_M,20190323_123543.jpg,True,"[array([[[ 232,   86]],

       [[2755,  145]],

       [[2730, 3723]],

       [[ 293, 3764]]], dtype=int32)]"
zaal_M,20190323_123601.jpg,True,"[array([[[3072,  534]],

       [[3026, 3611]],

       [[ 278, 3604]],

       [[ 244,  546]]], dtype=int32)]"
zaal_M,20190323_123614.jpg,False,[]
zaal_M,20190323_123630.jpg,True,"[array([[[2937,  158]],

       [[2940, 3732]],

       [[ 304, 3751]],

       [[ 248,  209]]], dtype=int32)]"
zaal_M,20190323_123642.jpg,True,"[array([[[ 180,  457]],

       [[2991,  461]],

       [[3019, 3510]],

       [[ 198, 3535]]], dtype=int32)]"
zaal_M,20190323_123701.jpg,True,"[array([[[2923,  205]],

       [[2916, 3705]],

       [[ 393, 3695]],

       [[ 355,  225]]], dtype=int32)]"
zaal_M,20190323_123723.jpg,False,[]
zaal_M,20190323_123740.jpg,True,"[array([[[ 433,  126]],

       [[3692,  219]],

       [[3685, 2773]],

       [[ 445, 2773]]], dtype=int32)]"
zaal_M,20190323_123750.jpg,True,"[array([[[ 496,  147]],

       [[3866,  174]],

       [[3844, 2821]],

       [[ 535, 2865]]], dtype=int32)]"
zaal_N,20190323_123901.jpg,True,"[array([[[2818,  153]],

       [[2843, 3144]],

       [[ 305, 3173]],

       [[ 306,  149]]], dtype=int32)]"
zaal_N,20190323_123939.jpg,True,"[array([[[ 155,   45]],

       [[3010,  358]],

       [[2961, 3283]],

       [[ 164, 3313]]], dtype=int32)]"
zaal_N,20190323_124009.jpg,True,"[array([[[2561,  161]],

       [[2682, 3864]],

       [[ 396, 3849]],

       [[ 391,  181]]], dtype=int32)]"
zaal_N,20190323_124030.jpg,True,"[array([[[2742,    0]],

       [[2903, 3864]],

       [[ 374, 3865]],

       [[ 334,  135]]], dtype=int32)]"
zaal_N,20190323_124105.jpg,True,"[array([[[ 195,  125]],

       [[3893,  144]],

       [[3915, 2801]],

       [[ 235, 2873]]], dtype=int32)]"
zaal_N,20190323_124121.jpg,True,"[array([[[2816,  242]],

       [[2862, 3352]],

       [[ 345, 3363]],

       [[ 285,  150]]], dtype=int32)]"
zaal_O,IMG_20190323_124106.jpg,True,"[array([[[1052,  404]],

       [[2894,  423]],

       [[2877, 2430]],

       [[1093, 2479]]], dtype=int32)]"
zaal_O,IMG_20190323_124111.jpg,False,[]
zaal_O,IMG_20190323_124115.jpg,True,"[array([[[3198, 1077]],

       [[3184, 2060]],

       [[1011, 2047]],

       [[1004, 1073]]], dtype=int32)]"
zaal_O,IMG_20190323_124207.jpg,False,[]
zaal_O,IMG_20190323_124212.jpg,False,[]
zaal_O,IMG_20190323_124220.jpg,False,[]
zaal_P,IMG_20190323_123615.jpg,True,"[array([[[ 525,  617]],

       [[3231,  639]],

       [[3197, 2523]],

       [[ 521, 2534]]], dtype=int32)]"
zaal_P,IMG_20190323_123621.jpg,True,"[array([[[3201,  535]],

       [[3107, 2438]],

       [[ 860, 2397]],

       [[ 826,  538]]], dtype=int32)]"
zaal_P,IMG_20190323_123708.jpg,True,"[array([[[ 522,  252]],

       [[3438,  265]],

       [[3366, 2610]],

       [[ 574, 2631]]], dtype=int32)]"
zaal_P,IMG_20190323_123713.jpg,True,"[array([[[3360, 2626]],

       [[3375,  406]],

       [[1031,  428]],

       [[1094, 2421]]])]"
zaal_P,IMG_20190323_123717.jpg,True,"[array([[[2844, 2270]],

       [[2851,  880]],

       [[1168,  869]],

       [[1222, 2253]]])]"
zaal_P,IMG_20190323_123722.jpg,True,"[array([[[3346,  409]],

       [[3318, 2439]],

       [[1084, 2530]],

       [[ 986,  432]]], dtype=int32)]"
zaal_P,IMG_20190323_123727.jpg,True,"[array([[[ 793,  396]],

       [[3304,  419]],

       [[3254, 2518]],

       [[ 841, 2564]]], dtype=int32)]"
zaal_P,IMG_20190323_123738.jpg,True,"[array([[[ 356,  504]],

       [[2629,  529]],

       [[2589, 2920]],

       [[ 336, 2866]]], dtype=int32)]"
zaal_P,IMG_20190323_123744.jpg,True,"[array([[[3305,  542]],

       [[3317, 2491]],

       [[ 676, 2484]],

       [[ 717,  525]]], dtype=int32)]"
zaal_P,IMG_20190323_123751.jpg,True,"[array([[[2177, 1105]],

       [[2144, 2883]],

       [[ 930, 2855]],

       [[ 835, 1118]]], dtype=int32)]"
zaal_P,IMG_20190323_123756.jpg,True,"[array([[[ 652,  927]],

       [[2330,  963]],

       [[2280, 2979]],

       [[ 633, 2958]]], dtype=int32)]"
zaal_P,IMG_20190323_123801.jpg,True,"[array([[[ 450,  584]],

       [[2567,  588]],

       [[2518, 3120]],

       [[ 493, 3136]]], dtype=int32)]"
zaal_P,IMG_20190323_123806.jpg,True,"[array([[[ 410,  757]],

       [[2606,  829]],

       [[2496, 3172]],

       [[ 402, 3158]]], dtype=int32)]"
zaal_P,IMG_20190323_123820.jpg,True,"[array([[[ 703,  479]],

       [[3128,  484]],

       [[3149, 2340]],

       [[ 699, 2360]]], dtype=int32)]"
zaal_Q,IMG_20190323_123517.jpg,True,"[array([[[ 635,  905]],

       [[2236,  950]],

       [[2138, 3056]],

       [[ 640, 3080]]], dtype=int32)]"
zaal_R,IMG_20190323_123250.jpg,True,"[array([[[ 594,  689]],

       [[2408,  739]],

       [[2216, 3513]],

       [[ 715, 3475]]], dtype=int32)]"
zaal_R,IMG_20190323_123255.jpg,True,"[array([[[ 736, 3288]],

       [[2379, 3302]],

       [[2370,  584]],

       [[ 667,  624]]])]"
zaal_R,IMG_20190323_123300.jpg,True,"[array([[[ 524,  750]],

       [[2489,  804]],

       [[3023, 3242]],

       [[   0, 3261]]], dtype=int32)]"
zaal_R,IMG_20190323_123307.jpg,True,"[array([[[2579,  806]],

       [[2465, 3120]],

       [[ 606, 3145]],

       [[ 533,  834]]], dtype=int32)]"
zaal_R,IMG_20190323_123314.jpg,True,"[array([[[ 420,  759]],

       [[2390,  791]],

       [[2349, 3208]],

       [[ 531, 3201]]], dtype=int32)]"
zaal_R,IMG_20190323_123325.jpg,True,"[array([[[3066,  366]],

       [[3047, 2497]],

       [[ 653, 2489]],

       [[ 615,  384]]], dtype=int32)]"
zaal_R,IMG_20190323_123330.jpg,True,"[array([[[2718,  541]],

       [[2672, 2263]],

       [[1018, 2354]],

       [[ 883,  551]]], dtype=int32)]"
zaal_R,IMG_20190323_123340.jpg,True,"[array([[[ 409,  846]],

       [[2161,  943]],

       [[1955, 3026]],

       [[ 392, 2979]]], dtype=int32)]"
zaal_S,IMG_20190323_122521.jpg,True,"[array([[[3265,  645]],

       [[3199, 2345]],

       [[ 921, 2278]],

       [[ 875,  641]]], dtype=int32)]"
zaal_S,IMG_20190323_122524.jpg,True,"[array([[[2755,  857]],

       [[2712, 2292]],

       [[1236, 2221]],

       [[1205,  864]]], dtype=int32)]"
zaal_S,IMG_20190323_122529.jpg,False,[]
zaal_S,IMG_20190323_122534.jpg,True,"[array([[[1026, 2455]],

       [[2981, 2433]],

       [[3059,  743]],

       [[1045,  816]]])]"
zaal_S,IMG_20190323_122537.jpg,True,"[array([[[3136,  508]],

       [[3069, 2445]],

       [[ 744, 2431]],

       [[ 711,  509]]], dtype=int32)]"
zaal_S,IMG_20190323_122540.jpg,True,"[array([[[2671,  877]],

       [[2758, 2052]],

       [[1301, 2029]],

       [[1367,  869]]], dtype=int32)]"
zaal_S,IMG_20190323_122542.jpg,True,"[array([[[1546, 3007]],

       [[2545, 3023]],

       [[2497, 2526]],

       [[1537, 2633]]]), array([[[2670, 2345]],

       [[2775, 3023]],

       [[1216, 3023]],

       [[1327, 2342]]], dtype=int32)]"
zaal_S,IMG_20190323_122547.jpg,True,"[array([[[2558,  774]],

       [[2656, 2016]],

       [[1660, 2020]],

       [[1655,  826]]], dtype=int32), array([[[1209, 1533]],

       [[1157, 2300]],

       [[ 284, 2296]],

       [[ 392, 1541]]], dtype=int32)]"
zaal_S,IMG_20190323_122553.jpg,True,"[array([[[1986,  667]],

       [[1995, 1405]],

       [[1440, 1410]],

       [[1426,  674]]], dtype=int32), array([[[1290, 1679]],

       [[1277, 2294]],

       [[ 524, 2301]],

       [[ 543, 1689]]], dtype=int32), array([[[2060, 1557]],

       [[2042, 2156]],

       [[1385, 2142]],

       [[1358, 1591]]], dtype=int32), array([[[1255,  538]],

       [[1251,  999]],

       [[ 614,  988]],

       [[ 663,  567]]], dtype=int32)]"
zaal_S,IMG_20190323_122600.jpg,True,"[array([[[ 432,  234]],

       [[2768,  256]],

       [[2786, 3268]],

       [[ 263, 3120]]], dtype=int32)]"
zaal_S,IMG_20190323_122613.jpg,True,"[array([[[ 701,  374]],

       [[3176,  394]],

       [[3148, 2509]],

       [[ 698, 2518]]], dtype=int32)]"
zaal_S,IMG_20190323_122617.jpg,True,"[array([[[1189,  772]],

       [[2838,  783]],

       [[3323, 3023]],

       [[ 719, 3023]]], dtype=int32)]"
zaal_S,IMG_20190323_122626.jpg,True,"[array([[[ 882,  517]],

       [[3120,  536]],

       [[3125, 2278]],

       [[ 862, 2271]]], dtype=int32)]"
zaal_S,IMG_20190323_122635.jpg,True,"[array([[[1063,  921]],

       [[2760,  930]],

       [[2718, 2088]],

       [[1108, 2125]]], dtype=int32)]"
zaal_S,IMG_20190323_122638.jpg,True,"[array([[[1016,  511]],

       [[3091,  556]],

       [[3253, 2636]],

       [[ 818, 2626]]], dtype=int32)]"
zaal_S,IMG_20190323_122641.jpg,True,"[array([[[1609, 1273]],

       [[2602, 1266]],

       [[2670, 1688]],

       [[1592, 1724]]], dtype=int32), array([[[ 997, 1816]],

       [[3062, 1821]],

       [[3341, 3023]],

       [[ 742, 3023]]], dtype=int32), array([[[1091, 1944]],

       [[2960, 1951]],

       [[3188, 3023]],

       [[ 901, 3023]]], dtype=int32)]"
zaal_S,IMG_20190323_122646.jpg,True,"[array([[[2712,  374]],

       [[2603, 3149]],

       [[ 533, 3100]],

       [[ 482,  419]]], dtype=int32)]"
zaal_S,IMG_20190323_122649.jpg,True,"[array([[[2542, 2145]],

       [[2663, 3023]],

       [[1342, 3023]],

       [[1501, 2133]]], dtype=int32), array([[[1139,  283]],

       [[ 886, 2258]],

       [[   1, 2287]],

       [[   0,  300]]], dtype=int32), array([[[1303, 1993]],

       [[3254, 1997]],

       [[3402, 3023]],

       [[1200, 3023]]], dtype=int32)]"
zaal_S,IMG_20190323_122651.jpg,False,[]
zaal_S,IMG_20190323_122656.jpg,True,"[array([[[ 797,  942]],

       [[2250,  947]],

       [[2131, 2634]],

       [[ 823, 2548]]], dtype=int32)]"
zaal_S,IMG_20190323_122659.jpg,True,"[array([[[2311, 1003]],

       [[2489, 3047]],

       [[ 628, 3009]],

       [[ 848, 1016]]], dtype=int32)]"
zaal_S,IMG_20190323_122709.jpg,True,"[array([[[2174,  896]],

       [[3705,  931]],

       [[3721, 2128]],

       [[2185, 2131]]], dtype=int32), array([[[1123,  944]],

       [[2020,  993]],

       [[2018, 1792]],

       [[1116, 1805]]], dtype=int32), array([[[1017, 1442]],

       [[ 999, 2268]],

       [[ 343, 2289]],

       [[ 353, 1447]]], dtype=int32)]"
